temperature,pH,salinity,turbidity,water_type,species
28.71,7.22,0.35,11.06,Freshwater,Tilapia
27.15,8.28,30.65,21.77,High Salinity,Milkfish
26.99,7.69,14.24,48.58,Brackish,Tiger Shrimp
32.78,8.18,23.39,34.16,High Salinity,Whiteleg Shrimp
29.21,7.06,6.51,34.81,Brackish,Catfish
31.51,7.16,5.23,29.58,Brackish,Catfish
27.87,7.86,3.8,20.91,Freshwater,Tilapia
30.56,8.3,24.88,29.86,High Salinity,Tiger Shrimp
25.0,7.21,2.08,30.95,Freshwater,Tilapia
24.48,7.82,0.34,17.39,Freshwater,Tilapia
26.44,7.95,19.96,21.61,High Salinity,Milkfish
26.09,6.72,1.53,25.75,Freshwater,Tilapia
27.11,8.32,17.93,50.84,High Salinity,Tiger Shrimp
29.56,7.81,13.89,33.48,Brackish,Tiger Shrimp
28.3,8.46,23.97,38.06,High Salinity,Whiteleg Shrimp
30.2,8.52,17.3,48.65,High Salinity,Tiger Shrimp
31.79,8.33,20.19,42.89,High Salinity,Whiteleg Shrimp
29.02,7.43,1.89,20.63,Freshwater,Tilapia
29.99,8.07,15.6,16.92,High Salinity,Whiteleg Shrimp
26.77,6.95,1.64,31.16,Freshwater,Tilapia
27.25,7.38,26.16,38.94,High Salinity,Tiger Shrimp
28.22,8.11,13.75,38.0,Brackish,Whiteleg Shrimp
30.38,8.67,12.64,27.05,Brackish,Milkfish
31.02,8.24,20.34,36.58,High Salinity,Whiteleg Shrimp
28.79,8.32,2.1,22.26,Freshwater,Tilapia
27.52,7.55,8.17,20.68,Brackish,Catfish
31.71,7.91,15.02,35.9,High Salinity,Whiteleg Shrimp
30.26,7.23,9.49,25.72,Brackish,Catfish
25.83,6.79,1.41,25.57,Freshwater,Tilapia
28.08,7.47,4.27,33.76,Freshwater,Catfish
25.52,6.9,0.26,23.23,Freshwater,Catfish
28.59,7.78,27.06,30.05,High Salinity,Tiger Shrimp
31.02,7.94,20.22,54.35,High Salinity,Tiger Shrimp
27.16,6.87,5.83,15.0,Brackish,Tilapia
30.65,7.62,17.48,19.49,High Salinity,Whiteleg Shrimp
23.9,7.55,4.19,30.26,Freshwater,Tilapia
26.51,7.3,0.37,37.37,Freshwater,Catfish
29.43,6.5,3.72,21.3,Freshwater,Catfish
28.79,7.8,23.32,52.53,High Salinity,Tiger Shrimp
32.7,7.01,25.47,26.42,High Salinity,Milkfish
25.73,7.56,0.02,17.14,Freshwater,Catfish
26.01,7.2,2.19,25.88,Freshwater,Tilapia
25.41,6.94,2.49,28.25,Freshwater,Tilapia
32.06,8.15,35.05,28.75,High Salinity,Milkfish
32.14,7.97,15.33,35.82,High Salinity,Whiteleg Shrimp
30.81,7.62,18.75,32.79,High Salinity,Tiger Shrimp
27.53,7.69,16.25,39.26,High Salinity,Milkfish
30.64,8.41,22.75,21.76,High Salinity,Whiteleg Shrimp
30.68,8.14,27.9,33.01,High Salinity,Milkfish
31.2,8.12,22.12,44.93,High Salinity,Milkfish
30.38,7.68,21.37,25.5,High Salinity,Whiteleg Shrimp
24.63,7.55,3.63,28.87,Freshwater,Tilapia
27.29,7.12,0.66,29.24,Freshwater,Tilapia
26.81,7.66,18.8,30.53,High Salinity,Tiger Shrimp
26.28,7.83,2.06,35.31,Freshwater,Catfish
30.61,7.74,30.6,29.2,High Salinity,Milkfish
30.29,8.24,27.83,27.37,High Salinity,Tiger Shrimp
26.88,8.06,20.05,38.95,High Salinity,Tiger Shrimp
26.94,8.22,21.23,39.35,High Salinity,Tiger Shrimp
28.86,7.55,18.1,23.58,High Salinity,Milkfish
25.62,8.41,1.96,17.88,Freshwater,Tilapia
29.16,6.74,1.05,38.33,Freshwater,Catfish
28.23,8.31,17.54,41.69,High Salinity,Tiger Shrimp
29.55,7.78,25.01,30.54,High Salinity,Tiger Shrimp
24.58,7.02,0.0,19.59,Freshwater,Tilapia
26.81,7.49,1.15,34.75,Freshwater,Catfish
27.71,7.6,20.31,46.91,High Salinity,Whiteleg Shrimp
30.21,7.26,6.82,19.15,Brackish,Catfish
27.03,6.44,0.02,35.13,Freshwater,Catfish
26.64,7.01,2.36,23.07,Freshwater,Tilapia
29.91,8.26,33.39,45.02,High Salinity,Milkfish
28.63,7.79,0.85,34.53,Freshwater,Catfish
30.56,7.74,21.25,53.78,High Salinity,Tiger Shrimp
29.78,8.1,25.76,31.42,High Salinity,Whiteleg Shrimp
28.6,7.84,19.4,34.14,High Salinity,Whiteleg Shrimp
29.22,8.0,24.51,35.13,High Salinity,Whiteleg Shrimp
30.73,8.2,36.42,28.12,High Salinity,Milkfish
27.58,8.34,20.56,43.93,High Salinity,Tiger Shrimp
28.07,7.64,1.63,31.57,Freshwater,Tilapia
29.4,7.75,14.34,42.76,Brackish,Milkfish
26.87,7.93,2.07,30.79,Freshwater,Tilapia
25.61,7.66,1.56,18.49,Freshwater,Tilapia
29.38,6.9,20.33,41.48,High Salinity,Milkfish
27.29,7.98,21.29,40.91,High Salinity,Milkfish
29.51,8.15,24.23,38.25,High Salinity,Tiger Shrimp
27.97,7.24,27.08,39.08,High Salinity,Milkfish
30.43,7.79,8.01,23.13,Brackish,Catfish
30.33,7.03,2.26,37.87,Freshwater,Catfish
29.85,8.31,14.34,36.73,Brackish,Milkfish
28.25,6.5,8.75,15.77,Brackish,Catfish
31.35,7.64,22.35,36.95,High Salinity,Whiteleg Shrimp
27.73,7.1,6.88,37.62,Brackish,Catfish
26.26,8.07,21.0,57.63,High Salinity,Tiger Shrimp
24.35,8.34,0.93,24.03,Freshwater,Tilapia
29.58,7.79,21.22,39.02,High Salinity,Tiger Shrimp
28.85,8.34,17.81,42.81,High Salinity,Tiger Shrimp
26.44,6.7,1.92,31.72,Freshwater,Tilapia
29.75,7.54,15.92,38.92,High Salinity,Milkfish
30.04,8.47,20.14,48.22,High Salinity,Whiteleg Shrimp
29.68,8.25,3.72,13.61,Freshwater,Tilapia
26.31,8.15,15.69,24.37,High Salinity,Milkfish
30.08,7.71,28.17,19.03,High Salinity,Milkfish
29.39,8.0,27.96,37.16,High Salinity,Tiger Shrimp
29.18,7.7,33.69,33.85,High Salinity,Milkfish
28.03,7.81,19.89,38.77,High Salinity,Whiteleg Shrimp
29.18,7.52,27.63,43.83,High Salinity,Milkfish
29.77,7.3,4.06,40.94,Freshwater,Catfish
30.64,7.84,20.03,50.77,High Salinity,Whiteleg Shrimp
29.77,8.58,24.23,41.25,High Salinity,Whiteleg Shrimp
30.14,8.31,25.66,24.03,High Salinity,Whiteleg Shrimp
25.61,6.96,4.57,29.22,Freshwater,Tilapia
23.59,6.51,0.07,16.19,Freshwater,Tilapia
28.99,8.45,4.36,13.2,Freshwater,Tilapia
24.62,6.45,3.22,16.68,Freshwater,Tilapia
27.31,7.7,2.8,18.57,Freshwater,Tilapia
30.57,7.84,26.05,39.05,High Salinity,Milkfish
31.05,8.32,14.16,30.91,Brackish,Whiteleg Shrimp
31.29,7.98,31.47,45.7,High Salinity,Tiger Shrimp
26.09,7.08,1.35,38.38,Freshwater,Catfish
26.99,7.14,27.29,20.24,High Salinity,Milkfish
26.19,7.29,0.13,20.95,Freshwater,Tilapia
31.49,7.81,20.75,34.4,High Salinity,Whiteleg Shrimp
30.44,8.07,21.37,33.59,High Salinity,Tiger Shrimp
27.96,7.56,19.01,36.36,High Salinity,Whiteleg Shrimp
29.79,8.14,29.36,24.12,High Salinity,Milkfish
29.48,7.05,2.79,30.1,Freshwater,Catfish
31.24,7.01,26.69,23.88,High Salinity,Milkfish
28.19,7.17,0.28,27.59,Freshwater,Catfish
28.16,7.83,20.81,34.09,High Salinity,Tiger Shrimp
28.99,7.6,26.83,35.0,High Salinity,Tiger Shrimp
30.11,7.52,17.38,50.13,High Salinity,Whiteleg Shrimp
30.82,8.27,15.81,24.03,High Salinity,Whiteleg Shrimp
25.38,7.51,0.67,26.22,Freshwater,Tilapia
31.34,7.9,26.25,35.63,High Salinity,Tiger Shrimp
31.77,7.59,20.63,26.59,High Salinity,Milkfish
29.29,8.25,16.81,24.0,High Salinity,Whiteleg Shrimp
28.69,8.47,28.1,35.09,High Salinity,Milkfish
28.8,7.01,1.6,20.89,Freshwater,Tilapia
27.6,8.0,22.69,43.99,High Salinity,Tiger Shrimp
27.81,8.7,14.8,48.21,Brackish,Tiger Shrimp
28.15,7.85,20.36,21.06,High Salinity,Tiger Shrimp
31.28,7.51,1.31,36.2,Freshwater,Catfish
28.81,7.97,16.72,28.43,High Salinity,Tiger Shrimp
30.53,8.62,0.0,15.36,Freshwater,Tilapia
26.07,7.77,3.46,18.78,Freshwater,Tilapia
25.84,7.61,6.15,22.0,Brackish,Catfish
30.13,8.05,18.63,49.0,High Salinity,Whiteleg Shrimp
30.88,8.12,22.99,38.22,High Salinity,Tiger Shrimp
30.57,7.37,7.21,27.2,Brackish,Catfish
29.52,7.21,5.88,42.68,Brackish,Catfish
30.46,8.35,2.57,15.04,Freshwater,Tilapia
31.57,7.44,19.97,20.9,High Salinity,Whiteleg Shrimp
27.35,8.06,32.29,26.86,High Salinity,Milkfish
30.96,8.05,23.84,48.51,High Salinity,Whiteleg Shrimp
28.34,7.94,31.25,47.88,High Salinity,Milkfish
30.3,7.63,3.81,21.49,Freshwater,Catfish
28.8,7.1,4.97,21.24,Freshwater,Tilapia
30.83,6.34,5.77,39.01,Brackish,Catfish
28.69,7.26,0.0,15.63,Freshwater,Tilapia
32.23,7.37,22.82,34.22,High Salinity,Whiteleg Shrimp
27.54,8.33,16.98,47.11,High Salinity,Tiger Shrimp
26.78,7.47,7.13,30.46,Brackish,Catfish
29.98,8.22,33.0,44.32,High Salinity,Milkfish
24.03,7.43,2.85,16.21,Freshwater,Tilapia
31.43,7.73,17.86,25.14,High Salinity,Whiteleg Shrimp
28.94,7.96,3.42,14.26,Freshwater,Tilapia
29.39,8.24,18.89,56.88,High Salinity,Tiger Shrimp
30.17,8.09,22.26,40.15,High Salinity,Whiteleg Shrimp
28.78,8.19,16.68,42.41,High Salinity,Whiteleg Shrimp
31.71,8.09,21.2,45.71,High Salinity,Whiteleg Shrimp
26.68,7.06,22.19,20.24,High Salinity,Milkfish
29.77,8.26,19.8,39.96,High Salinity,Whiteleg Shrimp
31.64,8.12,16.65,52.33,High Salinity,Whiteleg Shrimp
30.57,8.68,22.0,21.13,High Salinity,Milkfish
29.36,8.32,25.26,45.17,High Salinity,Tiger Shrimp
24.32,6.92,1.46,31.06,Freshwater,Tilapia
30.48,8.15,19.63,44.71,High Salinity,Whiteleg Shrimp
25.01,8.59,5.1,23.15,Brackish,Tilapia
31.03,7.19,33.56,36.61,High Salinity,Milkfish
31.83,8.13,23.33,30.37,High Salinity,Whiteleg Shrimp
30.0,7.92,16.44,21.54,High Salinity,Whiteleg Shrimp
28.51,7.75,3.21,39.41,Freshwater,Catfish
29.32,7.22,22.18,34.23,High Salinity,Milkfish
27.9,7.95,23.47,24.0,High Salinity,Whiteleg Shrimp
31.0,7.89,5.28,11.68,Brackish,Catfish
31.29,8.25,18.78,39.32,High Salinity,Whiteleg Shrimp
29.92,8.03,25.95,29.58,High Salinity,Milkfish
29.77,7.91,28.5,21.7,High Salinity,Tiger Shrimp
27.15,7.84,35.33,38.77,High Salinity,Milkfish
30.41,8.0,7.48,39.02,Brackish,Catfish
29.79,6.87,32.65,37.18,High Salinity,Milkfish
28.04,8.49,26.06,51.13,High Salinity,Tiger Shrimp
29.75,7.84,28.25,36.15,High Salinity,Tiger Shrimp
28.54,7.61,14.96,34.56,Brackish,Tiger Shrimp
27.19,7.97,9.32,28.71,Brackish,Milkfish
28.73,7.65,16.13,37.43,High Salinity,Whiteleg Shrimp
28.84,7.52,20.1,44.2,High Salinity,Tiger Shrimp
31.9,8.54,25.88,50.67,High Salinity,Whiteleg Shrimp
30.58,6.97,21.49,45.91,High Salinity,Milkfish
29.15,8.0,23.36,23.93,High Salinity,Whiteleg Shrimp
29.36,7.42,18.99,31.43,High Salinity,Milkfish
32.33,7.09,31.48,37.16,High Salinity,Milkfish
29.15,8.48,15.44,21.59,High Salinity,Whiteleg Shrimp
29.23,7.6,19.83,45.82,High Salinity,Tiger Shrimp
29.63,8.1,21.63,41.64,High Salinity,Tiger Shrimp
28.22,7.04,21.04,32.19,High Salinity,Milkfish
27.85,6.94,5.21,29.37,Brackish,Tilapia
29.58,8.32,16.49,52.55,High Salinity,Tiger Shrimp
27.65,7.52,5.72,17.92,Brackish,Tilapia
31.14,8.2,24.62,34.77,High Salinity,Tiger Shrimp
26.17,7.45,17.87,26.71,High Salinity,Milkfish
27.45,6.89,5.05,23.37,Brackish,Catfish
30.92,8.25,22.49,20.22,High Salinity,Whiteleg Shrimp
32.58,8.69,22.9,25.67,High Salinity,Milkfish
29.55,7.73,3.71,27.05,Freshwater,Catfish
28.21,7.95,23.78,39.61,High Salinity,Tiger Shrimp
29.41,8.27,21.59,51.95,High Salinity,Tiger Shrimp
27.42,7.63,28.62,43.1,High Salinity,Tiger Shrimp
29.19,8.03,2.37,31.71,Freshwater,Catfish
29.5,7.21,31.24,16.67,High Salinity,Milkfish
27.26,7.67,24.06,39.29,High Salinity,Milkfish
29.63,7.78,22.86,44.2,High Salinity,Whiteleg Shrimp
26.17,6.36,5.41,28.81,Brackish,Catfish
29.25,7.59,20.36,33.49,High Salinity,Milkfish
29.36,8.48,17.35,35.2,High Salinity,Tiger Shrimp
26.38,7.81,5.31,14.27,Brackish,Tilapia
30.83,7.85,25.66,26.23,High Salinity,Tiger Shrimp
30.1,7.68,18.73,37.62,High Salinity,Whiteleg Shrimp
26.43,8.08,7.05,29.45,Brackish,Catfish
30.71,7.99,25.27,22.65,High Salinity,Whiteleg Shrimp
26.12,6.73,3.29,17.77,Freshwater,Tilapia
26.16,7.6,11.64,23.29,Brackish,Milkfish
27.85,7.19,1.73,18.66,Freshwater,Tilapia
29.23,6.81,34.14,40.71,High Salinity,Milkfish
30.35,7.96,19.59,29.8,High Salinity,Whiteleg Shrimp
32.68,8.05,17.52,31.56,High Salinity,Whiteleg Shrimp
28.25,7.42,24.57,30.76,High Salinity,Whiteleg Shrimp
27.28,8.11,23.35,45.76,High Salinity,Tiger Shrimp
27.88,7.28,5.3,14.76,Brackish,Tilapia
29.08,6.93,33.04,28.72,High Salinity,Milkfish
31.2,7.82,1.54,12.99,Freshwater,Catfish
28.59,7.94,3.36,24.39,Freshwater,Tilapia
30.08,7.75,23.37,48.97,High Salinity,Tiger Shrimp
29.84,7.94,25.22,38.83,High Salinity,Whiteleg Shrimp
27.66,7.79,29.74,52.16,High Salinity,Tiger Shrimp
28.0,7.3,26.71,49.44,High Salinity,Tiger Shrimp
27.78,6.92,3.91,27.42,Freshwater,Catfish
28.57,8.32,36.12,18.47,High Salinity,Milkfish
24.63,8.15,2.44,12.51,Freshwater,Tilapia
28.2,7.55,26.38,38.24,High Salinity,Milkfish
26.01,7.69,29.92,23.92,High Salinity,Milkfish
29.84,8.24,21.6,36.23,High Salinity,Whiteleg Shrimp
29.1,8.47,23.77,53.73,High Salinity,Whiteleg Shrimp
28.64,8.01,28.61,40.08,High Salinity,Tiger Shrimp
31.56,7.78,18.29,42.44,High Salinity,Milkfish
24.35,7.07,2.52,20.33,Freshwater,Tilapia
24.27,6.77,3.72,6.77,Freshwater,Tilapia
25.64,7.28,1.73,25.67,Freshwater,Catfish
32.45,7.65,21.93,34.73,High Salinity,Whiteleg Shrimp
31.33,7.69,18.15,39.41,High Salinity,Tiger Shrimp
30.32,8.03,21.35,41.9,High Salinity,Whiteleg Shrimp
26.36,7.43,4.98,32.07,Freshwater,Tilapia
27.66,8.43,27.42,34.58,High Salinity,Tiger Shrimp
29.29,6.46,8.95,40.43,Brackish,Catfish
31.62,7.75,15.33,21.17,High Salinity,Milkfish
30.35,7.35,1.78,16.13,Freshwater,Tilapia
28.14,7.04,4.86,29.63,Freshwater,Catfish
27.31,6.86,2.77,16.49,Freshwater,Tilapia
31.2,7.73,15.03,33.74,High Salinity,Whiteleg Shrimp
28.42,6.97,8.15,30.78,Brackish,Catfish
30.4,6.98,6.0,19.64,Brackish,Catfish
26.23,8.24,11.79,39.99,Brackish,Milkfish
27.83,8.49,24.81,40.69,High Salinity,Whiteleg Shrimp
29.47,8.04,25.5,33.54,High Salinity,Tiger Shrimp
28.37,7.37,5.71,24.65,Brackish,Catfish
28.48,7.73,0.0,37.19,Freshwater,Catfish
26.88,7.91,22.44,35.0,High Salinity,Tiger Shrimp
26.65,7.26,0.03,20.54,Freshwater,Tilapia
29.07,7.99,29.89,17.8,High Salinity,Milkfish
23.52,6.81,2.63,13.79,Freshwater,Tilapia
29.4,7.88,15.25,47.66,High Salinity,Whiteleg Shrimp
28.32,8.37,0.95,19.45,Freshwater,Tilapia
30.31,7.02,2.29,25.08,Freshwater,Tilapia
27.85,6.74,1.69,13.9,Freshwater,Tilapia
31.06,7.63,27.26,38.07,High Salinity,Tiger Shrimp
29.2,7.65,17.73,39.82,High Salinity,Whiteleg Shrimp
30.89,8.5,33.3,24.75,High Salinity,Milkfish
29.13,7.83,29.56,47.14,High Salinity,Tiger Shrimp
28.12,8.32,21.25,41.63,High Salinity,Tiger Shrimp
26.55,7.23,32.02,16.32,High Salinity,Milkfish
31.34,8.25,22.57,43.08,High Salinity,Tiger Shrimp
29.95,6.9,1.29,43.12,Freshwater,Catfish
29.83,7.42,27.12,33.94,High Salinity,Tiger Shrimp
27.56,7.64,5.88,17.45,Brackish,Tilapia
31.66,8.74,27.38,32.54,High Salinity,Tiger Shrimp
27.63,7.94,21.41,33.97,High Salinity,Tiger Shrimp
26.04,8.19,3.17,24.94,Freshwater,Tilapia
28.64,6.71,6.02,24.02,Brackish,Tilapia
24.5,7.3,3.46,22.22,Freshwater,Tilapia
24.98,6.45,2.83,16.61,Freshwater,Tilapia
29.47,7.97,25.79,35.37,High Salinity,Tiger Shrimp
31.09,7.76,29.67,46.0,High Salinity,Tiger Shrimp
29.44,7.7,17.16,36.04,High Salinity,Whiteleg Shrimp
26.74,6.96,5.93,33.2,Brackish,Catfish
32.46,8.22,24.83,43.27,High Salinity,Whiteleg Shrimp
28.94,6.93,4.2,11.65,Freshwater,Tilapia
28.03,7.61,28.52,36.66,High Salinity,Tiger Shrimp
29.71,8.05,20.38,41.95,High Salinity,Whiteleg Shrimp
30.45,8.25,24.15,41.94,High Salinity,Tiger Shrimp
25.5,7.24,2.07,19.19,Freshwater,Catfish
26.16,7.69,2.12,14.45,Freshwater,Tilapia
25.98,7.63,5.66,12.59,Brackish,Catfish
31.83,7.82,19.17,38.7,High Salinity,Whiteleg Shrimp
26.88,7.86,21.44,28.71,High Salinity,Tiger Shrimp
28.45,6.89,10.82,42.4,Brackish,Milkfish
30.64,6.73,6.11,20.28,Brackish,Catfish
28.93,7.59,12.23,28.82,Brackish,Milkfish
29.51,7.45,29.72,28.37,High Salinity,Tiger Shrimp
28.19,7.47,3.31,41.01,Freshwater,Catfish
30.69,8.34,14.57,46.4,Brackish,Whiteleg Shrimp
24.42,6.71,3.56,21.53,Freshwater,Tilapia
27.13,7.51,0.0,39.7,Freshwater,Catfish
31.82,8.11,19.15,22.05,High Salinity,Whiteleg Shrimp
28.85,8.69,22.21,31.34,High Salinity,Milkfish
29.27,7.9,21.82,45.99,High Salinity,Whiteleg Shrimp
27.41,6.65,2.16,24.75,Freshwater,Tilapia
29.53,7.84,20.03,37.07,High Salinity,Tiger Shrimp
31.93,7.82,5.1,29.45,Brackish,Catfish
27.66,6.4,5.11,24.37,Brackish,Catfish
28.4,8.15,24.59,22.31,High Salinity,Milkfish
26.2,7.83,0.0,31.21,Freshwater,Catfish
26.56,8.03,27.53,46.41,High Salinity,Milkfish
28.26,7.91,13.51,48.67,Brackish,Whiteleg Shrimp
29.79,6.9,4.32,27.31,Freshwater,Catfish
27.44,7.83,20.3,27.28,High Salinity,Whiteleg Shrimp
29.16,7.58,13.98,25.86,Brackish,Tiger Shrimp
29.84,7.77,24.35,45.99,High Salinity,Whiteleg Shrimp
26.27,7.01,4.19,34.58,Freshwater,Catfish
27.99,6.9,1.57,25.15,Freshwater,Tilapia
30.97,8.17,30.98,31.45,High Salinity,Tiger Shrimp
30.75,7.56,22.22,23.28,High Salinity,Milkfish
27.84,7.68,15.39,34.95,High Salinity,Tiger Shrimp
29.5,7.84,15.95,52.88,High Salinity,Tiger Shrimp
27.37,8.6,19.38,33.91,High Salinity,Whiteleg Shrimp
31.69,8.15,33.65,29.22,High Salinity,Milkfish
30.51,7.43,0.0,18.56,Freshwater,Catfish
29.46,8.28,25.49,24.34,High Salinity,Milkfish
28.7,8.71,23.86,39.61,High Salinity,Whiteleg Shrimp
29.5,7.39,0.17,14.91,Freshwater,Tilapia
25.79,7.05,2.58,18.55,Freshwater,Tilapia
25.96,8.3,26.56,31.37,High Salinity,Milkfish
28.82,8.55,19.86,48.39,High Salinity,Whiteleg Shrimp
29.26,7.38,14.37,41.16,Brackish,Milkfish
29.23,8.55,22.04,19.81,High Salinity,Whiteleg Shrimp
26.77,6.72,3.74,19.51,Freshwater,Tilapia
28.06,7.83,15.13,33.34,High Salinity,Whiteleg Shrimp
30.44,8.52,25.76,29.26,High Salinity,Milkfish
28.67,8.05,22.25,33.46,High Salinity,Tiger Shrimp
27.09,6.67,3.5,37.17,Freshwater,Catfish
30.15,7.14,31.29,42.57,High Salinity,Milkfish
31.26,7.62,29.12,48.86,High Salinity,Tiger Shrimp
28.88,8.12,23.24,41.01,High Salinity,Whiteleg Shrimp
31.66,8.11,16.98,19.55,High Salinity,Whiteleg Shrimp
30.34,8.04,25.16,29.1,High Salinity,Tiger Shrimp
28.84,8.42,1.03,25.58,Freshwater,Tilapia
29.04,7.39,25.59,33.11,High Salinity,Tiger Shrimp
25.96,7.95,1.99,10.96,Freshwater,Tilapia
29.33,7.4,2.76,13.41,Freshwater,Tilapia
27.54,8.02,21.04,42.64,High Salinity,Whiteleg Shrimp
25.27,8.13,11.79,36.53,Brackish,Milkfish
27.08,8.15,3.5,19.72,Freshwater,Catfish
29.98,7.44,6.59,22.45,Brackish,Tilapia
30.26,8.18,24.75,50.54,High Salinity,Whiteleg Shrimp
29.5,8.51,15.36,25.61,High Salinity,Milkfish
30.0,8.52,3.19,27.07,Freshwater,Tilapia
30.2,7.52,23.54,37.87,High Salinity,Milkfish
27.01,6.89,0.54,16.38,Freshwater,Tilapia
30.74,8.23,31.01,46.96,High Salinity,Tiger Shrimp
29.52,7.21,15.3,36.78,High Salinity,Milkfish
28.15,8.0,2.77,31.32,Freshwater,Catfish
26.59,8.02,18.14,54.46,High Salinity,Tiger Shrimp
28.07,7.38,1.26,29.03,Freshwater,Tilapia
30.41,8.03,22.54,45.13,High Salinity,Tiger Shrimp
29.3,7.77,0.25,25.43,Freshwater,Tilapia
31.24,7.57,22.03,41.76,High Salinity,Whiteleg Shrimp
27.92,7.84,13.9,37.65,Brackish,Whiteleg Shrimp
29.92,7.66,23.31,22.19,High Salinity,Whiteleg Shrimp
29.8,7.59,6.65,37.99,Brackish,Catfish
27.68,8.03,6.42,28.72,Brackish,Catfish
27.8,8.57,11.32,27.36,Brackish,Milkfish
28.67,7.37,1.35,27.77,Freshwater,Tilapia
27.44,7.9,14.75,49.1,Brackish,Tiger Shrimp
28.72,8.03,20.28,52.27,High Salinity,Tiger Shrimp
30.29,8.02,24.95,29.32,High Salinity,Milkfish
27.7,7.47,2.33,17.54,Freshwater,Tilapia
25.39,6.72,3.27,28.47,Freshwater,Tilapia
28.9,7.7,1.86,24.2,Freshwater,Tilapia
28.06,7.42,19.98,27.97,High Salinity,Milkfish
27.25,8.09,22.6,32.79,High Salinity,Tiger Shrimp
28.38,8.18,21.83,42.68,High Salinity,Tiger Shrimp
26.91,8.24,28.13,39.44,High Salinity,Tiger Shrimp
29.52,7.16,29.12,25.87,High Salinity,Milkfish
26.36,6.86,0.0,30.69,Freshwater,Catfish
28.47,7.67,20.36,37.19,High Salinity,Whiteleg Shrimp
30.21,8.51,35.92,43.47,High Salinity,Milkfish
30.68,8.22,19.96,34.22,High Salinity,Whiteleg Shrimp
29.48,7.87,0.0,21.11,Freshwater,Catfish
28.3,6.98,15.25,38.6,High Salinity,Milkfish
27.14,8.41,23.67,37.73,High Salinity,Tiger Shrimp
28.49,8.07,28.91,34.46,High Salinity,Tiger Shrimp
29.32,6.86,2.82,25.18,Freshwater,Tilapia
25.86,7.91,6.09,20.17,Brackish,Catfish
30.42,8.18,15.43,30.02,High Salinity,Milkfish
28.16,7.94,25.5,46.48,High Salinity,Tiger Shrimp
30.68,7.26,1.0,12.31,Freshwater,Catfish
29.72,7.56,1.82,38.28,Freshwater,Catfish
26.25,6.96,0.0,42.91,Freshwater,Catfish
30.04,7.37,2.2,31.45,Freshwater,Catfish
26.67,8.38,4.04,34.58,Freshwater,Tilapia
31.73,7.85,0.0,18.06,Freshwater,Catfish
26.66,8.03,28.95,40.83,High Salinity,Milkfish
29.26,7.76,27.41,55.4,High Salinity,Tiger Shrimp
30.12,8.57,24.64,49.91,High Salinity,Tiger Shrimp
29.84,7.36,18.33,42.38,High Salinity,Whiteleg Shrimp
27.86,8.05,15.0,26.45,Brackish,Whiteleg Shrimp
29.4,7.92,18.4,27.53,High Salinity,Whiteleg Shrimp
29.05,8.44,28.39,36.95,High Salinity,Tiger Shrimp
30.64,7.81,23.28,27.73,High Salinity,Whiteleg Shrimp
25.72,7.3,3.91,23.26,Freshwater,Tilapia
29.1,7.38,7.66,27.66,Brackish,Catfish
27.03,7.26,4.42,17.52,Freshwater,Catfish
28.92,8.38,22.91,41.78,High Salinity,Whiteleg Shrimp
31.06,8.21,24.03,37.77,High Salinity,Milkfish
23.52,7.58,3.29,22.28,Freshwater,Tilapia
28.5,7.0,1.25,39.6,Freshwater,Catfish
28.73,7.53,20.89,27.71,High Salinity,Milkfish
26.7,8.31,4.09,18.65,Freshwater,Tilapia
28.74,7.86,19.86,30.49,High Salinity,Tiger Shrimp
29.69,6.71,3.43,26.74,Freshwater,Tilapia
31.68,7.88,26.87,32.01,High Salinity,Tiger Shrimp
31.6,8.12,25.26,25.68,High Salinity,Tiger Shrimp
26.3,7.06,4.32,19.66,Freshwater,Tilapia
29.58,7.46,25.96,26.4,High Salinity,Whiteleg Shrimp
27.68,7.9,25.45,49.76,High Salinity,Tiger Shrimp
29.68,8.06,18.29,39.58,High Salinity,Milkfish
30.69,6.57,1.52,20.23,Freshwater,Catfish
32.21,8.03,34.99,42.58,High Salinity,Milkfish
25.97,6.59,2.95,29.48,Freshwater,Catfish
28.49,8.18,15.66,41.0,High Salinity,Whiteleg Shrimp
31.14,6.77,5.65,34.01,Brackish,Catfish
29.48,6.87,2.64,42.96,Freshwater,Catfish
30.79,7.66,5.32,16.18,Brackish,Catfish
31.11,6.79,4.33,22.14,Freshwater,Catfish
31.49,7.77,23.54,37.33,High Salinity,Whiteleg Shrimp
28.16,8.15,30.42,28.23,High Salinity,Tiger Shrimp
29.74,8.62,2.31,9.14,Freshwater,Tilapia
30.47,7.42,17.76,25.05,High Salinity,Milkfish
29.74,7.46,3.91,25.4,Freshwater,Catfish
27.59,7.23,28.67,34.55,High Salinity,Milkfish
30.21,8.15,22.47,27.34,High Salinity,Whiteleg Shrimp
30.81,7.62,24.61,34.14,High Salinity,Whiteleg Shrimp
28.87,6.49,7.85,19.24,Brackish,Catfish
31.38,7.18,5.92,31.04,Brackish,Catfish
31.01,7.83,3.12,32.93,Freshwater,Catfish
31.22,7.34,26.41,21.57,High Salinity,Milkfish
31.81,8.27,18.74,25.72,High Salinity,Whiteleg Shrimp
28.22,7.69,27.51,22.63,High Salinity,Tiger Shrimp
31.54,7.99,5.54,21.29,Brackish,Catfish
30.0,8.0,22.26,36.04,High Salinity,Tiger Shrimp
